2.000000000000000000e+00 3.469922542572021484e-01
4.000000000000000000e+00 3.897218704223632812e-01
8.000000000000000000e+00 6.877951622009277344e-01
1.600000000000000000e+01 1.508943080902099609e+00
2.400000000000000000e+01 2.105809926986694336e+00
3.600000000000000000e+01 3.200726032257080078e+00
5.400000000000000000e+01 4.699412107467651367e+00
