2.000000000000000000e+00 1.818261146545410156e-01 5.175000000000000000e+03
4.000000000000000000e+00 5.206220149993896484e-01 1.035000000000000000e+04
8.000000000000000000e+00 6.862649917602539062e-01 2.070000000000000000e+04
1.600000000000000000e+01 1.432342052459716797e+00 4.140000000000000000e+04
2.400000000000000000e+01 2.084574937820434570e+00 6.210000000000000000e+04
3.600000000000000000e+01 3.253467082977294922e+00 9.315000000000000000e+04
5.400000000000000000e+01 4.723969936370849609e+00 1.397250000000000000e+05
