215	48	[0.23744315 0.24955675 0.25368446]	 p2-p1: 0.0121 
220	54	[0.24396293 0.24485132 0.24865223]	 p2-p1: 0.0009 
225	60	[0.23187473 0.24496616 0.24764147]	 p2-p1: 0.0131 
230	60	[0.21690306 0.2375058  0.26254374]	 p2-p1: 0.0206 
235	60	[0.21366997 0.24744833 0.25094026]	 p2-p1: 0.0338 
240	60	[0.21658248 0.24540275 0.25865373]	 p2-p1: 0.0288 
245	60	[0.22027177 0.24613887 0.25504574]	 p2-p1: 0.0259 
250	60	[0.22116038 0.24519348 0.2582942 ]	 p2-p1: 0.0240 
255	60	[0.21845442 0.23456907 0.24184538]	 p2-p1: 0.0161 
260	60	[0.21330039 0.24234854 0.24363872]	 p2-p1: 0.0290 
265	60	[0.2087039  0.24202816 0.24839246]	 p2-p1: 0.0333 
270	60	[0.2073257  0.24699503 0.25057966]	 p2-p1: 0.0397 
275	60	[0.20620054 0.26117015 0.26292825]	 p2-p1: 0.0550 
280	60	[0.20532545 0.24455456 0.24899766]	 p2-p1: 0.0392 
285	60	[0.20467165 0.24500339 0.24507108]	 p2-p1: 0.0403 
290	60	[0.20420167 0.25220442 0.254555  ]	 p2-p1: 0.0480 
295	60	[0.20389658 0.2334078  0.2337071 ]	 p2-p1: 0.0295 
300	60	[0.20373999 0.2288479  0.23245823]	 p2-p1: 0.0251 
305	60	[0.20371117 0.23784629 0.24262752]	 p2-p1: 0.0341 
310	60	[0.2037847  0.24764518 0.25267282]	 p2-p1: 0.0439 
315	60	[0.2039572  0.26088506 0.26544654]	 p2-p1: 0.0569 
320	60	[0.20431273 0.25175413 0.2540326 ]	 p2-p1: 0.0474 
325	60	[0.20504773 0.24910691 0.25074914]	 p2-p1: 0.0441 
330	60	[0.20646197 0.2633056  0.2641318 ]	 p2-p1: 0.0568 
335	60	[0.20892489 0.23861766 0.25517422]	 p2-p1: 0.0297 
340	60	[0.2228483  0.22550097 0.2403429 ]	 p2-p1: 0.0027 
345	48	[0.2291109  0.23687427 0.23813567]	 p2-p1: 0.0078 
350	58	[0.22817995 0.23011282 0.2427859 ]	 p2-p1: 0.0019 
355	58	[0.22751316 0.22869134 0.2576859 ]	 p2-p1: 0.0012 
360	58	[0.23617324 0.23790646 0.24997586]	 p2-p1: 0.0017 
365	60	[0.24006346 0.25109032 0.25565225]	 p2-p1: 0.0110 
370	60	[0.22746427 0.26245007 0.2656739 ]	 p2-p1: 0.0350 
375	60	[0.21926257 0.25868618 0.26723832]	 p2-p1: 0.0394 
380	60	[0.21603188 0.23354259 0.24904488]	 p2-p1: 0.0175 
385	60	[0.21743588 0.23095205 0.23410219]	 p2-p1: 0.0135 
390	60	[0.2221141  0.23519096 0.24939162]	 p2-p1: 0.0131 
395	60	[0.22766735 0.24783432 0.25160754]	 p2-p1: 0.0202 
400	60	[0.23196274 0.23985223 0.24980837]	 p2-p1: 0.0079 
405	60	[0.23516452 0.24653235 0.24755652]	 p2-p1: 0.0114 
410	60	[0.23976758 0.26320207 0.26419097]	 p2-p1: 0.0234 
415	60	[0.24783964 0.26229438 0.26399672]	 p2-p1: 0.0145 
420	48	[0.23201436 0.25572997 0.25837067]	 p2-p1: 0.0237 
425	48	[0.22611192 0.24795698 0.26239285]	 p2-p1: 0.0218 
430	52	[0.2387298  0.23972544 0.26382893]	 p2-p1: 0.0010 
435	52	[0.24458766 0.24817905 0.25394964]	 p2-p1: 0.0036 
440	57	[0.24856022 0.2497995  0.25182444]	 p2-p1: 0.0012 
445	58	[0.24930215 0.25122052 0.2585017 ]	 p2-p1: 0.0019 
450	53	[0.25862288 0.26239407 0.26408994]	 p2-p1: 0.0038 
455	50	[0.26374546 0.26429388 0.26473993]	 p2-p1: 0.0005 
460	48	[0.23845407 0.25917053 0.26133513]	 p2-p1: 0.0207 
465	48	[0.22674645 0.26273358 0.2633918 ]	 p2-p1: 0.0360 
470	48	[0.23323166 0.25193298 0.25422186]	 p2-p1: 0.0187 
475	54	[0.23007919 0.24493682 0.24715275]	 p2-p1: 0.0149 
480	54	[0.21293649 0.23629352 0.24460512]	 p2-p1: 0.0234 
485	54	[0.20731317 0.23266539 0.255202  ]	 p2-p1: 0.0254 
490	54	[0.20622906 0.235672   0.25970158]	 p2-p1: 0.0294 
495	54	[0.20765269 0.24725142 0.26450357]	 p2-p1: 0.0396 
