1149	55	[0.20954654 0.2353443  0.23753001]	 p2-p1: 0.0258 
1154	55	[0.20969148 0.24473004 0.25139302]	 p2-p1: 0.0350 
1159	55	[0.22996399 0.25308496 0.2589664 ]	 p2-p1: 0.0231 
1164	58	[0.25220948 0.25454277 0.2571196 ]	 p2-p1: 0.0023 
1169	58	[0.22739452 0.23856112 0.2487702 ]	 p2-p1: 0.0112 
1174	58	[0.21502069 0.2211823  0.23057535]	 p2-p1: 0.0062 
1179	58	[0.21121036 0.21455425 0.22102627]	 p2-p1: 0.0033 
1184	50	[0.20802838 0.21473616 0.23532864]	 p2-p1: 0.0067 
1189	50	[0.20710868 0.21228784 0.22697225]	 p2-p1: 0.0052 
1194	50	[0.2078265  0.2088849  0.23034438]	 p2-p1: 0.0011 
1199	50	[0.21758881 0.22122744 0.24501407]	 p2-p1: 0.0036 
1204	57	[0.24935809 0.25509647 0.25600424]	 p2-p1: 0.0057 
1209	57	[0.25608674 0.26385573 0.26640293]	 p2-p1: 0.0078 
1214	59	[0.2507548  0.26373443 0.26641256]	 p2-p1: 0.0130 
1219	58	[0.23696566 0.24025731 0.2633082 ]	 p2-p1: 0.0033 
1224	58	[0.21435331 0.2533652  0.26077452]	 p2-p1: 0.0390 
1229	58	[0.20836572 0.21652639 0.22198102]	 p2-p1: 0.0082 
1234	50	[0.20655575 0.2085165  0.21329382]	 p2-p1: 0.0020 
1239	50	[0.20750168 0.21482563 0.2169008 ]	 p2-p1: 0.0073 
1244	56	[0.21020411 0.22522187 0.24434811]	 p2-p1: 0.0150 
1249	56	[0.20917308 0.24975812 0.26304922]	 p2-p1: 0.0406 
1254	56	[0.21075332 0.24723172 0.26436162]	 p2-p1: 0.0365 
1259	56	[0.21566123 0.24078979 0.25750175]	 p2-p1: 0.0251 
1264	56	[0.22575976 0.25418782 0.25768358]	 p2-p1: 0.0284 
1269	55	[0.21925554 0.2364847  0.24400394]	 p2-p1: 0.0172 
1274	50	[0.21154374 0.21154806 0.21553792]	 p2-p1: 0.0000 
1279	50	[0.20606408 0.2247988  0.22540386]	 p2-p1: 0.0187 
1284	50	[0.20652041 0.24853021 0.251615  ]	 p2-p1: 0.0420 
1289	50	[0.219243   0.2576523  0.26330355]	 p2-p1: 0.0384 
1294	59	[0.24283761 0.25041562 0.26561078]	 p2-p1: 0.0076 
1299	53	[0.23567896 0.24134248 0.2642398 ]	 p2-p1: 0.0057 
1304	53	[0.22600308 0.24663839 0.2477183 ]	 p2-p1: 0.0206 
1309	55	[0.21079874 0.2221384  0.22954509]	 p2-p1: 0.0113 
1314	55	[0.20726416 0.21697892 0.22509462]	 p2-p1: 0.0097 
1319	55	[0.20827033 0.20889804 0.21306738]	 p2-p1: 0.0006 
1324	50	[0.2065538  0.20764208 0.22891495]	 p2-p1: 0.0011 
1329	50	[0.20548019 0.20864299 0.26323923]	 p2-p1: 0.0032 
1334	50	[0.20541471 0.22980899 0.2572029 ]	 p2-p1: 0.0244 
1339	50	[0.20584786 0.24797446 0.26525962]	 p2-p1: 0.0421 
1344	50	[0.20678642 0.23805383 0.26447052]	 p2-p1: 0.0313 
1349	50	[0.20856158 0.23751728 0.2417405 ]	 p2-p1: 0.0290 
1354	55	[0.21543616 0.21824649 0.24467385]	 p2-p1: 0.0028 
1359	55	[0.21432118 0.2334056  0.23821686]	 p2-p1: 0.0191 
1364	58	[0.21460298 0.23633483 0.23839188]	 p2-p1: 0.0217 
1369	58	[0.20743142 0.23815516 0.24523124]	 p2-p1: 0.0307 
1374	58	[0.20661417 0.23051508 0.23665902]	 p2-p1: 0.0239 
1379	58	[0.20735696 0.21213974 0.2548852 ]	 p2-p1: 0.0048 
1384	50	[0.2069514  0.21411127 0.26422644]	 p2-p1: 0.0072 
1389	50	[0.20667607 0.23705634 0.24663779]	 p2-p1: 0.0304 
1394	55	[0.20862086 0.21022117 0.24346575]	 p2-p1: 0.0016 
1399	55	[0.20622155 0.23136908 0.23563352]	 p2-p1: 0.0251 
1404	55	[0.20586777 0.2314348  0.23318423]	 p2-p1: 0.0256 
1409	55	[0.20695856 0.23586664 0.24359468]	 p2-p1: 0.0289 
1414	55	[0.21501449 0.23778504 0.24320161]	 p2-p1: 0.0228 
1419	58	[0.21978551 0.25342238 0.26159787]	 p2-p1: 0.0336 
1424	58	[0.22234309 0.23851618 0.25810266]	 p2-p1: 0.0162 
1429	50	[0.21125779 0.24833086 0.26325637]	 p2-p1: 0.0371 
1434	50	[0.20710105 0.26101118 0.26307878]	 p2-p1: 0.0539 
1439	50	[0.20746845 0.251279   0.25959712]	 p2-p1: 0.0438 
1444	50	[0.21043684 0.22862393 0.23163038]	 p2-p1: 0.0182 
1449	55	[0.20968446 0.21988527 0.22892481]	 p2-p1: 0.0102 
1454	55	[0.20855659 0.22694123 0.23543939]	 p2-p1: 0.0184 
1459	55	[0.21751674 0.21969765 0.2285021 ]	 p2-p1: 0.0022 
1464	58	[0.2183909  0.2244446  0.24136844]	 p2-p1: 0.0061 
1469	50	[0.21750546 0.2360385  0.25325468]	 p2-p1: 0.0185 
1474	50	[0.21069929 0.26116806 0.26249814]	 p2-p1: 0.0505 
1479	50	[0.20825553 0.25942817 0.2635197 ]	 p2-p1: 0.0512 
1484	50	[0.2074977  0.23827852 0.24915752]	 p2-p1: 0.0308 
1489	50	[0.20715012 0.22425519 0.22481728]	 p2-p1: 0.0171 
1494	50	[0.20703197 0.20843297 0.2269657 ]	 p2-p1: 0.0014 
